User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,Status,unnamed1
1001806,Kavya Mehta,1119,F,18-25,25,Married,Telangana,West,IT,Sports,4,13047,Pending,898
1002357,Aditya Chopra,8742,M,36-45,43,Unmarried,Uttar Pradesh,South,Govt,Clothing,6,37962,Delivered,360
1000056,Amit Reddy,8848,M,46-55,54,Married,Andhra Pradesh,East,Govt,Electronics,9,20743,Pending,739
1006124,Anita Nair,7542,F,46-55,46,Married,Delhi,North,Govt,Electronics,5,44063,Returned,198
1004996,Karan Singh,8396,M,26-35,33,Unmarried,Karnataka,West,Business,Grocery,8,48039,Delivered,781
1003683,Rahul Patel,9345,M,36-45,37,Unmarried,Karnataka,Central,Business,Home,4,36018,Cancelled,266
1001781,Raj Khanna,4302,M,46-55,51,Unmarried,Karnataka,East,Govt,Home,2,31551,Pending,515
1001033,Priya Malhotra,6729,F,26-35,28,Unmarried,Delhi,North,Govt,Clothing,8,15162,Pending,951
1006530,Karan Gupta,3889,M,26-35,28,Unmarried,Himachal Pradesh,West,Student,Clothing,7,48542,Pending,905
1005981,Rahul Bansal,6996,M,26-35,31,Unmarried,Karnataka,Central,Education,Home,1,14749,Delivered,722
1004941,Anita Verma,6696,F,26-35,26,Married,Karnataka,South,IT,Home,5,29666,Cancelled,791
1005333,Mohit Bansal,8082,M,36-45,38,Married,Kerala,East,Healthcare,Electronics,5,39601,Pending,116
1000555,Priya Agarwal,4888,F,26-35,30,Married,Karnataka,North,Education,Home,8,47675,Pending,902
1005923,Riya Sharma,2725,F,18-25,20,Married,Delhi,East,IT,Clothing,1,20610,Returned,930
1003558,Anita Singh,2695,F,36-45,44,Married,Karnataka,East,Student,Sports,2,38963,Cancelled,553
1000492,Suresh Chopra,7738,M,55+,60,Unmarried,Delhi,East,IT,Electronics,6,26862,Returned,282
1005721,Deepak Malhotra,6981,M,36-45,37,Unmarried,Madhya Pradesh,Central,Student,Grocery,2,3278,Delivered,268
1004053,Aarav Reddy,5138,M,46-55,50,Unmarried,Kerala,East,Healthcare,Grocery,7,28538,Cancelled,741
1006271,Karan Singh,9121,M,36-45,38,Unmarried,Madhya Pradesh,West,Business,Sports,1,46082,Returned,823
1002540,Suman Malhotra,1267,F,36-45,40,Married,Delhi,West,Student,Clothing,9,41154,Returned,405
1001890,Pooja Mehta,7248,F,26-35,35,Married,Karnataka,South,Govt,Sports,2,3685,Returned,690
1001576,Deepak Mehta,4438,M,18-25,25,Married,Kerala,South,Healthcare,Clothing,5,24466,Cancelled,617
1002028,Rahul Malhotra,9131,M,36-45,36,Unmarried,Uttarakhand,South,Student,Sports,6,13456,Cancelled,886
1003054,Nitin Agarwal,5795,M,36-45,40,Unmarried,Haryana,East,Healthcare,Electronics,3,31837,Cancelled,367
1005470,Riya Reddy,8618,F,36-45,43,Unmarried,Himachal Pradesh,South,Student,Clothing,8,1078,Returned,744
1005727,Aarav Malhotra,4144,M,18-25,25,Married,Madhya Pradesh,North,Healthcare,Clothing,1,28168,Returned,132
1006975,Aditya Joshi,3834,M,55+,60,Unmarried,Uttar Pradesh,West,Student,Sports,5,17226,Delivered,896
1001696,Amit Iyer,1859,M,36-45,43,Married,Delhi,South,Healthcare,Electronics,6,1654,Delivered,410
1003279,Raj Malhotra,8604,M,26-35,30,Married,Delhi,East,Govt,Home,7,43182,Delivered,176
1002175,Deepak Gupta,6932,M,26-35,32,Married,Uttar Pradesh,North,Govt,Grocery,9,15109,Pending,686
1004794,Amit Malhotra,7279,M,55+,59,Married,Uttar Pradesh,Central,Healthcare,Electronics,9,45064,Pending,901
1006319,Aarav Agarwal,7944,M,18-25,25,Unmarried,Uttar Pradesh,West,Business,Electronics,3,8112,Returned,603
1003644,Amit Das,2484,M,36-45,39,Married,Kerala,Central,Student,Home,1,42077,Pending,360
1000819,Vivaan Chopra,7373,M,46-55,51,Unmarried,Karnataka,East,Healthcare,Home,5,40370,Pending,854
1001909,Raj Singh,2159,M,26-35,35,Married,Karnataka,East,Govt,Clothing,4,28396,Cancelled,757
1004274,Deepak Verma,1858,M,36-45,45,Married,Delhi,Central,IT,Home,9,29566,Pending,714
1004438,Neha Das,8146,F,18-25,23,Married,Uttarakhand,West,Student,Sports,9,38029,Cancelled,370
1002430,Aarav Khanna,7566,M,55+,60,Unmarried,Karnataka,South,Education,Home,6,16717,Cancelled,551
1004750,Nitin Sharma,3043,M,36-45,45,Married,Delhi,East,Govt,Grocery,3,6911,Returned,497
1001026,Vivaan Joshi,8099,M,36-45,41,Married,Madhya Pradesh,West,Govt,Sports,9,5029,Delivered,272
1004574,Priya Reddy,8512,F,46-55,46,Unmarried,Andhra Pradesh,East,Healthcare,Grocery,9,11713,Returned,636
1001698,Priya Joshi,8904,F,26-35,26,Married,Maharashtra,North,IT,Grocery,5,9155,Cancelled,577
1001770,Riya Mishra,2866,F,26-35,29,Married,Haryana,West,Business,Electronics,9,3355,Cancelled,566
1003878,Priya Singh,4284,F,36-45,37,Unmarried,Uttar Pradesh,East,Student,Electronics,9,36015,Pending,814
1004111,Suresh Chopra,2446,M,26-35,33,Unmarried,Bihar,East,Govt,Home,5,37582,Delivered,413
1004767,Karan Singh,1150,M,36-45,38,Unmarried,Karnataka,South,Govt,Sports,1,34366,Pending,962
1002145,Karan Patel,1391,M,46-55,48,Married,Jharkhand,West,Govt,Sports,3,13798,Cancelled,177
1001891,Raj Iyer,6423,M,46-55,46,Unmarried,Haryana,North,Healthcare,Clothing,8,21132,Pending,550
1006098,Suman Reddy,3540,F,26-35,27,Unmarried,Delhi,East,Business,Sports,9,47609,Cancelled,462
1001300,Aditya Singh,2570,M,46-55,50,Unmarried,Delhi,Central,Govt,Clothing,4,49698,Cancelled,480
1001290,Raj Joshi,1974,M,36-45,39,Unmarried,Gujarat,West,IT,Sports,9,13597,Delivered,945
1004850,Rahul Khanna,7589,M,46-55,50,Married,Maharashtra,South,Govt,Home,8,18642,Returned,928
1006568,Vivaan Kumar,2948,M,46-55,54,Married,Karnataka,Central,Education,Electronics,8,9901,Returned,607
1002608,Nitin Chopra,7329,M,46-55,54,Unmarried,Delhi,South,Education,Home,1,9939,Pending,396
1003976,Riya Sharma,3395,F,26-35,26,Unmarried,Delhi,Central,Govt,Clothing,4,16553,Cancelled,147
1004157,Raj Kumar,3071,M,36-45,40,Unmarried,Karnataka,North,Education,Grocery,2,12843,Returned,973
1002807,Karan Yadav,8659,M,26-35,28,Married,Karnataka,South,Healthcare,Sports,1,14372,Cancelled,387
1002104,Nitin Iyer,4879,M,18-25,25,Unmarried,Karnataka,North,Business,Electronics,9,47136,Returned,183
1005480,Kavya Malhotra,2137,F,46-55,47,Married,Karnataka,West,Student,Grocery,3,36190,Pending,439
1003103,Raj Khanna,4100,M,36-45,41,Married,Uttar Pradesh,North,Education,Home,1,11085,Pending,998
1001517,Suman Joshi,6301,F,18-25,24,Unmarried,Delhi,Central,Govt,Home,9,5821,Delivered,583
1003480,Vikas Malhotra,5544,M,46-55,49,Unmarried,Delhi,West,Education,Clothing,3,8721,Cancelled,896
1002316,Pooja Mishra,2353,F,26-35,29,Unmarried,Kerala,West,Student,Grocery,6,30574,Delivered,843
1000989,Deepak Yadav,1104,M,36-45,45,Married,Karnataka,South,Business,Grocery,1,30385,Cancelled,996
1000255,Anita Malhotra,9053,F,26-35,27,Unmarried,Uttar Pradesh,West,Student,Clothing,8,31504,Cancelled,585
1004078,Aditya Mishra,8041,M,26-35,31,Married,Gujarat,North,IT,Sports,3,4817,Pending,288
1002361,Amit Nair,3551,M,46-55,50,Married,Madhya Pradesh,South,Healthcare,Grocery,7,17536,Returned,103
1002063,Kavya Yadav,3043,F,46-55,55,Married,Karnataka,South,IT,Electronics,7,32472,Delivered,152
1002248,Riya Joshi,3398,F,36-45,39,Unmarried,Madhya Pradesh,Central,Healthcare,Clothing,5,39632,Pending,557
1004578,Vivaan Yadav,2335,M,46-55,47,Married,Madhya Pradesh,Central,Business,Grocery,4,28968,Pending,600
1003761,Priya Kumar,6251,F,36-45,42,Married,Kerala,North,Business,Grocery,3,24511,Returned,190
1001973,Mohit Kapoor,9249,M,26-35,26,Married,Maharashtra,East,IT,Clothing,9,28526,Returned,147
1003167,Vikas Nair,3535,M,18-25,25,Married,Kerala,East,Govt,Home,6,8912,Returned,986
1000577,Pooja Mishra,9606,F,46-55,53,Unmarried,Delhi,West,Education,Clothing,3,25582,Pending,123
1001377,Nitin Kapoor,7642,M,46-55,48,Married,Madhya Pradesh,Central,Healthcare,Grocery,6,40681,Pending,770
1002912,Kavya Yadav,7367,F,18-25,21,Married,Karnataka,East,IT,Grocery,7,36399,Pending,435
1005546,Vivaan Yadav,4661,M,26-35,32,Unmarried,Delhi,East,Business,Home,2,15763,Cancelled,350
1004381,Neha Verma,7600,F,36-45,42,Unmarried,Delhi,East,Healthcare,Electronics,4,33587,Delivered,711
1004123,Raj Reddy,6855,M,46-55,46,Unmarried,Delhi,West,Business,Sports,4,39763,Delivered,789
1006684,Deepak Das,9222,M,55+,56,Married,Uttar Pradesh,West,IT,Grocery,7,47965,Delivered,849
1004723,Mohit Singh,2804,M,55+,56,Married,Madhya Pradesh,North,Business,Clothing,8,13634,Cancelled,302
1001310,Amit Gupta,5034,M,46-55,47,Unmarried,Uttar Pradesh,Central,Education,Clothing,2,31704,Pending,722
1003834,Aditya Bansal,1225,M,26-35,27,Married,Delhi,South,Education,Grocery,7,46972,Returned,401
1006922,Raj Reddy,6745,M,18-25,24,Unmarried,Andhra Pradesh,East,Healthcare,Grocery,2,47236,Returned,733
1005220,Suman Nair,8641,F,26-35,34,Married,Karnataka,South,Business,Clothing,5,32811,Returned,731
1005413,Riya Singh,3652,F,46-55,49,Married,Karnataka,South,Business,Home,5,9400,Pending,229
1002614,Vivaan Patel,7230,M,26-35,33,Unmarried,Uttar Pradesh,West,Healthcare,Sports,3,40225,Pending,457
1004381,Kavya Mishra,1304,F,26-35,26,Unmarried,Delhi,South,Education,Home,7,21671,Delivered,627
1003197,Pooja Gupta,8446,F,36-45,44,Married,Delhi,West,Govt,Clothing,5,5435,Cancelled,894
1001125,Neha Bansal,3374,F,26-35,27,Unmarried,Karnataka,West,Student,Sports,6,1622,Cancelled,398
1001630,Rahul Patel,2739,M,36-45,41,Unmarried,Delhi,South,Govt,Grocery,1,8555,Delivered,112
1000859,Priya Reddy,3798,F,18-25,20,Married,Haryana,West,IT,Sports,5,39831,Pending,392
1004757,Pooja Yadav,4938,F,46-55,46,Married,Karnataka,South,Business,Electronics,8,13184,Delivered,786
1001623,Neha Nair,2700,F,26-35,33,Married,Uttar Pradesh,North,Healthcare,Electronics,2,49685,Cancelled,517
1002537,Rahul Das,7878,M,36-45,36,Married,Delhi,East,Healthcare,Electronics,7,39475,Pending,920
1000999,Aarav Malhotra,1819,M,46-55,49,Unmarried,Haryana,South,IT,Grocery,2,5841,Pending,833
1005101,Vivaan Singh,1075,M,36-45,45,Married,Uttar Pradesh,Central,Healthcare,Home,2,25102,Delivered,464
1000230,Vikas Agarwal,8225,M,46-55,55,Unmarried,Andhra Pradesh,South,Education,Sports,6,28808,Pending,277
1006964,Rahul Mishra,1953,M,36-45,41,Married,Karnataka,South,Student,Electronics,6,19206,Returned,755
1000611,Karan Kapoor,7682,M,36-45,38,Married,Uttar Pradesh,North,Business,Sports,3,12038,Cancelled,829
1004033,Priya Malhotra,4846,F,36-45,37,Married,Madhya Pradesh,Central,IT,Home,5,14834,Delivered,994
1001963,Raj Bansal,6414,M,36-45,40,Unmarried,Gujarat,West,Business,Sports,7,49763,Delivered,481
1002509,Neha Agarwal,2820,F,36-45,44,Unmarried,Delhi,South,Business,Sports,4,25546,Cancelled,355
1002143,Nitin Bansal,2042,M,46-55,46,Unmarried,Haryana,South,Healthcare,Home,7,26262,Pending,523
1006407,Rahul Yadav,7536,M,46-55,54,Married,Uttar Pradesh,East,Business,Home,4,10659,Returned,265
1004815,Aarav Nair,7273,M,26-35,28,Married,Delhi,West,Student,Grocery,2,27470,Cancelled,810
1004617,Priya Patel,3641,F,36-45,38,Married,Karnataka,South,Education,Sports,6,42676,Returned,303
1006680,Amit Yadav,3641,M,26-35,30,Unmarried,Uttar Pradesh,South,Business,Clothing,2,25937,Delivered,628
1001418,Suman Mehta,3264,F,26-35,30,Married,Andhra Pradesh,East,Healthcare,Home,9,4927,Cancelled,240
1004254,Rohan Kapoor,2189,M,55+,56,Unmarried,Delhi,South,Business,Electronics,6,48329,Cancelled,188
1004912,Vikas Joshi,1747,M,26-35,27,Married,Madhya Pradesh,West,Healthcare,Electronics,8,37931,Delivered,355
1005698,Suresh Bansal,5674,M,26-35,34,Married,Karnataka,North,IT,Electronics,3,1734,Pending,532
1004643,Kavya Bansal,1548,F,26-35,32,Married,Karnataka,Central,Business,Clothing,7,40127,Delivered,414
1006203,Raj Kapoor,1438,M,26-35,28,Married,Karnataka,East,Healthcare,Home,3,41835,Delivered,241
1005086,Kavya Kumar,9279,F,36-45,38,Unmarried,Delhi,Central,Student,Clothing,2,5804,Pending,230
1001713,Suman Sharma,1195,F,36-45,41,Married,Haryana,East,IT,Sports,1,49587,Pending,630
1003042,Vikas Malhotra,7043,M,26-35,27,Married,Uttarakhand,Central,Govt,Home,6,23771,Returned,711
1004870,Aditya Agarwal,5944,M,46-55,54,Unmarried,Karnataka,North,Business,Electronics,4,19578,Cancelled,815
1003668,Riya Agarwal,4696,F,46-55,47,Married,Delhi,East,Business,Grocery,3,44029,Delivered,774
1006547,Vivaan Sharma,9418,M,46-55,48,Unmarried,Madhya Pradesh,Central,IT,Home,4,16447,Returned,325
1000739,Aarav Khanna,9364,M,55+,60,Married,Gujarat,North,Govt,Sports,7,40665,Cancelled,284
1005625,Rohan Sharma,9865,M,26-35,34,Married,Andhra Pradesh,West,Business,Sports,6,14006,Cancelled,665
1003734,Karan Sharma,6756,M,36-45,37,Married,Karnataka,South,Govt,Grocery,4,31990,Cancelled,758
1005471,Raj Reddy,5324,M,26-35,29,Married,Himachal Pradesh,Central,Business,Home,9,3420,Cancelled,561
1006453,Mohit Joshi,4573,M,46-55,55,Married,Uttar Pradesh,East,Govt,Home,9,1336,Cancelled,787
1004052,Aditya Iyer,3575,M,46-55,53,Unmarried,Karnataka,Central,Education,Sports,9,33636,Returned,335
1004807,Vivaan Chopra,9865,M,18-25,23,Unmarried,Uttar Pradesh,South,Healthcare,Electronics,1,17165,Returned,567
1004355,Vivaan Malhotra,4806,M,26-35,34,Unmarried,Uttar Pradesh,East,Healthcare,Clothing,6,33234,Cancelled,103
1003665,Deepak Mehta,4755,M,18-25,25,Unmarried,Himachal Pradesh,North,Business,Clothing,1,43155,Delivered,217
1005440,Rohan Khanna,9715,M,55+,60,Unmarried,Karnataka,South,Govt,Electronics,2,19444,Pending,768
1003017,Nitin Chopra,3542,M,26-35,27,Unmarried,Delhi,West,Business,Grocery,2,42408,Pending,691
1005778,Vikas Malhotra,6233,M,46-55,53,Unmarried,Karnataka,East,Student,Clothing,6,5649,Cancelled,864
1000385,Rahul Joshi,2832,M,46-55,47,Married,Karnataka,East,Student,Clothing,8,28024,Cancelled,233
1006777,Mohit Iyer,1521,M,46-55,47,Unmarried,Delhi,Central,Education,Grocery,6,16591,Cancelled,314
1003392,Aarav Kumar,1155,M,46-55,54,Unmarried,Karnataka,West,Education,Grocery,5,4987,Returned,387
1006336,Aarav Verma,9015,M,46-55,49,Unmarried,Uttar Pradesh,North,Student,Grocery,8,17503,Pending,870
1005001,Anita Kapoor,9300,F,46-55,46,Unmarried,Madhya Pradesh,South,Business,Clothing,2,23900,Pending,454
1001454,Suman Verma,8867,F,18-25,25,Unmarried,Karnataka,North,Student,Clothing,1,10715,Delivered,457
1000280,Riya Khanna,9702,F,18-25,25,Unmarried,Gujarat,North,Education,Electronics,7,23605,Delivered,662
1004065,Deepak Singh,6235,M,46-55,53,Unmarried,Himachal Pradesh,North,Education,Electronics,9,15380,Pending,309
1001144,Aditya Das,7877,M,36-45,44,Married,Delhi,South,IT,Electronics,3,49950,Cancelled,685
1005155,Aarav Malhotra,4439,M,26-35,27,Married,Haryana,North,Healthcare,Electronics,4,9396,Returned,782
1002026,Raj Malhotra,6735,M,46-55,46,Unmarried,Delhi,Central,Education,Grocery,8,43418,Delivered,988
1004940,Rahul Das,9204,M,55+,59,Married,Karnataka,North,Education,Home,3,20854,Pending,928
1004721,Pooja Bansal,5781,F,18-25,22,Married,Madhya Pradesh,East,Business,Home,6,3974,Pending,510
1006115,Riya Joshi,1451,F,26-35,35,Married,Uttar Pradesh,North,Govt,Home,2,25803,Returned,297
1003933,Deepak Chopra,5468,M,26-35,30,Unmarried,Bihar,East,Student,Sports,8,17803,Delivered,176
1005774,Vikas Gupta,7179,M,26-35,31,Married,Karnataka,East,Govt,Clothing,7,37569,Pending,622
1003114,Kavya Agarwal,3508,F,26-35,31,Unmarried,Delhi,South,Business,Clothing,3,34092,Returned,489
1005045,Riya Kumar,4467,F,26-35,35,Married,Bihar,South,Education,Electronics,7,45429,Returned,625
1003888,Amit Mehta,3678,M,46-55,46,Unmarried,Delhi,East,Healthcare,Electronics,7,37837,Returned,326
1001646,Suresh Singh,2607,M,46-55,51,Married,Delhi,West,Business,Electronics,5,7073,Returned,753
1002828,Raj Mishra,8185,M,26-35,27,Married,Karnataka,West,IT,Electronics,9,21358,Cancelled,900
1004717,Kavya Reddy,4035,F,46-55,54,Married,Maharashtra,South,Healthcare,Electronics,2,30060,Cancelled,684
1005986,Aditya Agarwal,9801,M,26-35,32,Unmarried,Uttar Pradesh,West,IT,Grocery,5,39273,Cancelled,179
1004878,Rohan Verma,1009,M,26-35,33,Married,Karnataka,South,Healthcare,Grocery,7,21460,Returned,401
1001304,Vivaan Khanna,3663,M,36-45,37,Unmarried,Maharashtra,North,Student,Sports,3,23915,Delivered,635
1004844,Neha Mehta,8995,F,18-25,23,Married,Gujarat,West,Govt,Grocery,5,13588,Delivered,380
1000039,Deepak Verma,2341,M,36-45,40,Unmarried,Uttar Pradesh,East,Healthcare,Sports,2,23645,Pending,239
1005234,Karan Yadav,9149,M,26-35,26,Married,Uttar Pradesh,West,Business,Sports,9,31453,Pending,894
1006619,Pooja Joshi,6670,F,26-35,35,Married,Rajasthan,South,Business,Grocery,3,1580,Pending,306
1002268,Amit Mehta,2647,M,26-35,31,Unmarried,Uttarakhand,South,Business,Sports,5,48134,Delivered,995
1005168,Kavya Joshi,4781,F,46-55,50,Unmarried,Uttar Pradesh,East,Healthcare,Grocery,9,41298,Delivered,306
1000116,Amit Iyer,3084,M,46-55,50,Married,Maharashtra,East,IT,Clothing,6,18898,Delivered,727
1000587,Kavya Agarwal,6008,F,26-35,33,Unmarried,Karnataka,Central,Student,Sports,7,6478,Pending,689
1000235,Pooja Joshi,9302,F,26-35,28,Unmarried,Andhra Pradesh,East,Education,Home,5,12759,Pending,541
1001317,Raj Patel,4374,M,46-55,52,Married,Uttarakhand,North,Education,Home,7,3674,Cancelled,764
1006183,Priya Khanna,6706,F,36-45,40,Unmarried,Uttar Pradesh,Central,Business,Home,6,16400,Delivered,966
1006941,Rohan Yadav,5393,M,18-25,22,Unmarried,Rajasthan,South,Healthcare,Clothing,7,34353,Pending,523
1004116,Mohit Verma,3106,M,36-45,41,Unmarried,Himachal Pradesh,Central,Student,Home,9,3778,Delivered,591
1004913,Suman Sharma,7499,F,46-55,51,Unmarried,Maharashtra,South,Student,Grocery,5,15746,Cancelled,584
1002921,Aditya Kumar,7120,M,55+,60,Married,Uttar Pradesh,East,Healthcare,Home,2,1747,Pending,700
1006502,Kavya Reddy,5445,F,36-45,41,Married,Madhya Pradesh,North,Healthcare,Clothing,8,8166,Returned,352
1000279,Suman Chopra,2021,F,46-55,51,Married,Kerala,Central,Healthcare,Sports,8,40002,Delivered,303
1004228,Raj Agarwal,5062,M,36-45,45,Married,Rajasthan,West,Education,Grocery,5,31063,Cancelled,878
1003990,Raj Gupta,3150,M,46-55,51,Unmarried,Andhra Pradesh,Central,Healthcare,Sports,7,24360,Returned,928
1006314,Karan Kumar,8067,M,36-45,39,Unmarried,Madhya Pradesh,West,Student,Electronics,1,37430,Returned,364
1000269,Rahul Reddy,4379,M,18-25,24,Married,Uttar Pradesh,North,Education,Home,8,22499,Delivered,725
1004574,Aditya Chopra,5155,M,18-25,23,Married,Himachal Pradesh,West,Education,Sports,8,32907,Pending,921
1001640,Anita Malhotra,5813,F,46-55,53,Unmarried,Uttarakhand,Central,Healthcare,Grocery,2,20388,Cancelled,260
1004319,Suman Kapoor,4584,F,36-45,41,Unmarried,Haryana,South,Education,Sports,8,14539,Pending,889
1004438,Amit Agarwal,2226,M,36-45,39,Unmarried,Uttarakhand,South,Govt,Sports,9,38954,Pending,439
1002647,Kavya Patel,1511,F,36-45,45,Unmarried,Andhra Pradesh,East,Student,Grocery,1,19618,Cancelled,218
1003928,Nitin Kumar,3979,M,26-35,28,Unmarried,Kerala,South,Govt,Electronics,1,10723,Delivered,579
1002885,Pooja Gupta,9917,F,26-35,27,Married,Maharashtra,East,Healthcare,Home,1,28063,Returned,164
1000687,Nitin Joshi,6858,M,26-35,31,Unmarried,Kerala,North,IT,Clothing,3,32108,Returned,733
1005353,Vivaan Joshi,2847,M,36-45,37,Married,Himachal Pradesh,South,Education,Electronics,3,9677,Cancelled,531
1002019,Kavya Khanna,2522,F,36-45,44,Married,Uttarakhand,East,Education,Clothing,3,28458,Cancelled,113
1003632,Priya Bansal,1392,F,26-35,26,Unmarried,Uttar Pradesh,Central,Govt,Electronics,2,5522,Returned,673
1006925,Rohan Kapoor,7306,M,55+,57,Married,Gujarat,East,Business,Electronics,1,21447,Cancelled,659
1001190,Raj Singh,9669,M,26-35,31,Unmarried,Maharashtra,West,Govt,Home,9,38777,Cancelled,666
1005642,Suman Singh,5095,F,36-45,37,Unmarried,Jharkhand,West,IT,Sports,3,41054,Cancelled,734
1005212,Neha Bansal,7491,F,46-55,54,Married,Haryana,North,Healthcare,Home,4,37018,Delivered,722
1004782,Suresh Yadav,4090,M,36-45,45,Unmarried,Uttarakhand,Central,Healthcare,Electronics,1,3902,Delivered,733
1006910,Karan Reddy,3450,M,26-35,35,Married,Andhra Pradesh,South,Business,Electronics,9,2254,Pending,306
1005241,Priya Sharma,5178,F,46-55,51,Married,Maharashtra,East,Govt,Clothing,4,11569,Cancelled,965
1003220,Karan Agarwal,8508,M,36-45,43,Married,Maharashtra,West,Healthcare,Electronics,9,29244,Cancelled,539
1003775,Pooja Malhotra,5957,F,18-25,25,Unmarried,Telangana,West,Healthcare,Home,8,20171,Delivered,300
1005702,Amit Patel,2476,M,26-35,28,Married,Uttar Pradesh,Central,Business,Sports,3,41246,Cancelled,119
1000830,Priya Joshi,4769,F,26-35,35,Unmarried,Kerala,Central,Healthcare,Sports,3,9353,Delivered,894
1006937,Aarav Kumar,3312,M,46-55,49,Married,Delhi,South,Business,Home,9,12968,Pending,743
1003183,Raj Bansal,4756,M,26-35,28,Married,Uttar Pradesh,Central,IT,Home,3,37579,Pending,187
1004677,Suresh Malhotra,6445,M,26-35,32,Unmarried,Andhra Pradesh,West,Govt,Home,7,1432,Returned,479
1004609,Neha Sharma,6581,F,46-55,55,Married,Gujarat,Central,IT,Electronics,8,15636,Pending,379
1005019,Kavya Bansal,6397,F,46-55,49,Unmarried,Karnataka,South,Healthcare,Sports,5,15731,Pending,912
1001206,Rahul Iyer,8252,M,36-45,45,Married,Himachal Pradesh,South,IT,Grocery,2,32377,Cancelled,632
1003224,Neha Joshi,2128,F,18-25,24,Married,Karnataka,North,Education,Clothing,7,28208,Pending,926
1003587,Nitin Patel,7284,M,36-45,43,Married,Rajasthan,West,Govt,Home,7,38908,Delivered,384
1004947,Rohan Joshi,8062,M,46-55,55,Unmarried,Uttar Pradesh,South,Healthcare,Sports,1,22127,Pending,237
1000300,Priya Sharma,7873,F,36-45,38,Married,Madhya Pradesh,South,Education,Electronics,9,31549,Delivered,569
1002820,Pooja Kumar,3316,F,26-35,28,Married,Maharashtra,South,Govt,Grocery,6,7688,Delivered,624
